Customer ID,Churn Label,Account Length (in months),Local Calls,Local Mins,Intl Calls,Intl Mins,Intl Active,Intl Plan,Extra International Charges,Customer Service Calls,Avg Monthly GB Download,Unlimited Data Plan,Extra Data Charges,State,Phone Number,Gender,Age,Under 30,Senior,Group,Number of Customers in Group,Device Protection & Online Backup,Contract Type,Payment Method,Monthly Charge,Total Charges,Churn Category,Churn Reason
6934-VNOS,No,30,105,211.4,0,0,No,no,0,3,6,Yes,0,OH,411-5748,Male,42,No,No,No,0,No,Month-to-Month,Direct Debit,30,904,,
1703-WYYX,No,69,130,415.6,0,0,No,no,0,1,27,Yes,0,RI,400-1280,Female,26,Yes,No,No,0,No,Two Year,Direct Debit,38,2628,,
2602-FXTD,No,1,4,12,0,0,No,no,0,3,3,Yes,0,IN,360-5794,Male,44,No,No,No,0,No,Month-to-Month,Credit Card,18,18,,
3189-LNYV,No,42,156,464.3,0,0,No,no,0,0,2,Yes,0,OH,327-9289,Male,47,No,No,No,0,Yes,Two Year,Credit Card,23,964,,
2912-DVNF,No,22,105,222.3,0,0,No,no,0,2,0,No,0,GA,351-2589,Male,66,No,Yes,No,0,No,One Year,Paper Check,12,259,,
2340-GDGK,No,1,1,5,0,0,No,no,0,0,0,No,0,CT,337-9303,Female,39,No,No,No,0,No,Month-to-Month,Paper Check,13,13,,
0198-KRMA,No,55,428,884.6,0,0,No,no,0,0,17,Yes,0,AL,377-5258,Female,27,Yes,No,No,0,No,Month-to-Month,Credit Card,53,2946,,
6433-MFDI,No,55,192,498.2,0,0,No,no,0,2,15,Yes,0,WY,422-8344,Female,21,Yes,No,No,0,Yes,Two Year,Direct Debit,34,1869,,
7946-UCFO,No,7,20,54.8,35,84,Yes,yes,0,0,28,Yes,0,VA,411-2958,Female,33,No,No,No,0,No,Month-to-Month,Direct Debit,30,208,,
8129-AXDZ,No,21,129,247.4,0,0,No,no,0,0,8,Yes,0,MT,385-7148,Female,59,No,No,No,0,Yes,One Year,Paper Check,39,808,,
8613-QCML,No,29,180,378.9,0,0,No,no,0,0,4,Yes,0,MA,419-2767,Male,74,No,Yes,No,0,Yes,Two Year,Direct Debit,27,799,,
8011-HJKN,No,3,16,41,0,0,No,no,0,0,5,Yes,0,VA,375-1746,Male,48,No,No,No,0,No,Month-to-Month,Paper Check,30,87,,
8251-EPLQ,No,11,58,146,0,0,No,no,0,0,25,Yes,0,NM,362-7870,Male,27,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,34,378,,
4682-SBUA,No,62,289,558,248,675.8,Yes,yes,0,1,3,Yes,0,AR,410-3725,Female,42,No,No,No,0,Yes,One Year,Credit Card,62,3834,,
4643-IYVV,No,18,100,293.7,0,0,No,no,0,1,0,No,0,NE,387-1535,Male,41,No,No,No,0,No,Month-to-Month,Direct Debit,9,159,,
2989-PXMQ,No,46,83,231.2,0,0,No,no,0,1,6,Yes,0,IA,341-6743,Female,44,No,No,No,0,Yes,One Year,Direct Debit,53,2440,,
2899-ZYVI,No,21,58,165.3,0,0,No,no,0,2,2,Yes,0,SC,336-8343,Male,49,No,No,No,0,No,Month-to-Month,Direct Debit,37,757,,
1802-OYPZ,No,62,100,248.3,0,0,No,no,0,0,0,No,0,NC,368-5758,Male,44,No,No,No,0,No,Two Year,Direct Debit,12,750,,
2072-ZMOC,No,1,8,14,3,11.1,Yes,yes,0,0,10,Yes,0,HI,346-8362,Female,21,Yes,No,No,0,No,Month-to-Month,Direct Debit,26,26,,
8084-AAKT,No,24,72,168.7,0,0,No,no,0,0,27,Yes,0,UT,345-9690,Female,26,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,28,681,,
5010-HQIA,No,51,374,772.3,0,0,No,no,0,0,11,No,72,WI,367-3439,Male,30,No,No,No,0,Yes,One Year,Direct Debit,45,2323,,
4822-WIJZ,No,57,81,229.4,171,752.4,Yes,yes,0,1,5,Yes,0,FL,367-1681,Female,36,No,No,No,0,Yes,Two Year,Direct Debit,34,1954,,
9302-TQFT,No,15,34,88.4,0,0,No,no,0,0,0,No,0,KS,420-9973,Female,50,No,No,No,0,No,Two Year,Direct Debit,15,225,,
8889-UNCC,No,73,286,801.3,73,576.7,Yes,yes,0,1,12,Yes,0,NV,351-4025,Female,27,Yes,No,No,0,Yes,Two Year,Direct Debit,38,2760,,
7849-VCMM,No,28,149,444.6,0,0,No,no,0,0,17,Yes,0,VA,384-7216,Male,25,Yes,No,No,0,Yes,Month-to-Month,Credit Card,47,1311,,
1207-UINO,No,14,64,148.8,0,0,No,no,0,1,0,No,0,MO,347-5063,Female,50,No,No,No,0,No,One Year,Paper Check,7,95,,
4973-QERT,No,58,140,349.9,0,0,No,no,0,2,4,No,10,ND,345-8433,Female,76,No,Yes,No,0,Yes,One Year,Direct Debit,62,3632,,
0802-KSMH,No,62,297,861.8,0,0,No,no,0,2,7,Yes,0,IL,343-3296,Female,48,No,No,No,0,Yes,Two Year,Paper Check,31,1914,,
8435-OEBH,No,21,66,167.1,0,0,No,no,0,0,26,Yes,0,NY,366-2536,Female,33,No,No,No,0,Yes,One Year,Direct Debit,23,474,,
2249-BCVL,No,2,4,11,0,0,No,no,0,2,16,Yes,0,NV,355-2293,Female,28,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,27,50,,
8729-SAPQ,No,1,5,15,0,0,No,no,0,2,2,Yes,0,AL,350-9318,Female,41,No,No,No,0,No,Month-to-Month,Credit Card,17,17,,
0343-ZTCA,No,4,36,53.7,28,53.2,Yes,yes,0,2,5,Yes,0,KS,418-5300,Male,61,No,No,No,0,Yes,Month-to-Month,Direct Debit,52,185,,
1617-SRGC,No,19,101,170.5,0,0,No,no,0,1,0,No,0,ND,395-2626,Female,48,No,No,No,0,No,One Year,Credit Card,10,194,,
7841-ZHUB,No,74,194,588.4,0,0,No,no,0,0,1,Yes,0,OH,363-4967,Male,80,No,Yes,No,0,Yes,Two Year,Credit Card,43,3195,,
4692-HHGA,No,56,221,446.3,0,0,No,no,0,1,0,No,0,WY,400-5389,Male,34,No,No,No,0,No,Two Year,Credit Card,7,383,,
6889-IUOP,No,5,16,30.6,0,0,No,no,0,1,0,No,0,NM,416-9162,Female,58,No,No,No,0,No,One Year,Direct Debit,10,53,,
7489-ZSEV,No,70,418,913,0,0,No,no,0,2,5,Yes,0,AL,414-6541,Male,72,No,Yes,No,0,Yes,Two Year,Credit Card,34,2405,,
7647-HQMB,No,49,259,643.3,0,0,No,no,0,1,2,Yes,0,DC,392-6647,Female,57,No,No,No,0,Yes,One Year,Credit Card,51,2546,,
2747-WLMI,No,2,11,23.9,0,0,No,no,0,2,14,No,6,AR,338-9171,Male,65,No,Yes,No,0,No,Month-to-Month,Credit Card,27,60,,
0907-JZAS,No,74,137,294.7,0,0,No,no,0,1,2,Yes,0,WA,416-5660,Male,45,No,No,No,0,Yes,Two Year,Direct Debit,73,5375,,
9438-OWWG,No,30,121,326.5,0,0,No,no,0,0,30,Yes,0,UT,370-3032,Female,29,Yes,No,No,0,No,Month-to-Month,Direct Debit,11,341,,
8366-YBND,No,71,170,424.5,0,0,No,no,0,0,6,Yes,0,NC,414-4037,Male,31,No,No,No,0,Yes,Two Year,Credit Card,41,2906,,
4413-UZTZ,No,56,183,563.3,0,0,No,no,0,1,6,Yes,0,NY,362-2353,Male,76,No,Yes,No,0,Yes,Two Year,Direct Debit,45,2540,,
2516-ULXH,No,58,202,642.7,0,0,No,no,0,1,0,No,0,TX,329-5114,Male,37,No,No,No,0,No,One Year,Paper Check,12,711,,
1339-UVPB,No,26,135,342,0,0,No,no,0,2,0,No,0,MS,375-3668,Female,24,Yes,No,No,0,No,One Year,Paper Check,10,269,,
0001-NBTF,No,67,201,534.3,0,0,No,no,0,2,14,Yes,0,LA,360-7079,Male,23,Yes,No,No,0,No,Month-to-Month,Direct Debit,24,1623,,
5529-SUUI,No,17,130,276.5,0,0,No,no,0,1,8,Yes,0,FL,344-9302,Female,50,No,No,No,0,Yes,One Year,Paper Check,35,601,,
3048-NMRG,No,18,64,125.7,0,0,No,no,0,2,23,Yes,0,WV,401-2468,Female,19,Yes,No,No,0,No,One Year,Direct Debit,34,615,,
8094-WPMY,No,35,85,139.9,0,0,No,no,0,1,15,No,0,NY,346-4984,Female,28,Yes,No,No,0,Yes,One Year,Direct Debit,45,1584,,
7320-USHL,No,33,264,535.7,0,0,No,no,0,2,3,Yes,0,IN,364-9059,Male,77,No,Yes,No,0,Yes,One Year,Direct Debit,52,1753,,
1408-ANBM,No,8,13,33,24,54.4,Yes,yes,0,0,0,No,0,OR,394-2560,Male,37,No,No,No,0,No,Month-to-Month,Direct Debit,9,70,,
6332-ZOLW,No,68,147,473.1,0,0,No,no,0,2,4,Yes,0,UT,367-3220,Female,47,No,No,No,0,Yes,Two Year,Direct Debit,53,3606,,
0897-NZHS,No,50,329,802,0,0,No,no,0,1,4,Yes,0,CT,418-5708,Female,55,No,No,No,0,Yes,One Year,Paper Check,63,3169,,
9840-GWYT,No,12,52,185.3,0,0,No,no,0,1,0,No,0,AL,421-2245,Male,62,No,No,No,0,No,One Year,Credit Card,7,77,,
5978-EGXM,No,68,391,1014.1,0,0,No,no,0,0,9,Yes,0,MS,413-7468,Female,49,No,No,No,0,Yes,Two Year,Direct Debit,21,1445,,
8848-EHAP,No,65,380,979.1,0,0,No,no,0,0,8,Yes,0,AR,389-6082,Female,73,No,Yes,No,0,Yes,Two Year,Direct Debit,58,3804,,
2728-ESKY,Yes,66,306,795.4,0,0,No,no,0,0,1,Yes,0,CA,415-3689,Female,34,No,No,No,0,Yes,Two Year,Credit Card,43,2849,,
3111-MAXA,No,73,148,365.8,0,0,No,no,0,0,6,Yes,0,MI,379-2503,Female,39,No,No,No,0,Yes,Two Year,Credit Card,41,3027,,
0631-TSDP,No,18,103,219.9,0,0,No,no,0,0,5,Yes,0,WV,396-1106,Male,75,No,Yes,No,0,No,Two Year,Direct Debit,42,762,,
8187-FDIU,No,73,168,507.5,0,0,No,no,0,0,3,No,18,DE,379-4372,Male,47,No,No,No,0,No,Two Year,Direct Debit,44,3172,,
2693-SKPV,No,70,384,982.1,0,0,No,no,0,0,7,Yes,0,FL,336-3738,Female,68,No,Yes,No,0,Yes,Two Year,Credit Card,25,1766,,
9775-QPRK,No,33,112,368.3,0,0,No,no,0,0,15,Yes,0,NH,411-1045,Male,66,No,Yes,No,0,No,One Year,Direct Debit,24,803,,
8574-MMOR,No,24,71,141.1,0,0,No,no,0,0,11,Yes,0,MA,413-5306,Female,27,Yes,No,No,0,No,Two Year,Credit Card,19,436,,
8432-GNSL,No,57,216,510.4,0,0,No,no,0,0,0,No,0,SC,417-6906,Male,58,No,No,No,0,No,One Year,Direct Debit,10,556,,
4319-HIFQ,No,70,110,281.4,0,0,No,no,0,0,3,Yes,0,OR,331-4807,Female,70,No,Yes,No,0,No,Two Year,Direct Debit,43,3013,,
2003-FESU,No,4,10,25,0,0,No,no,0,0,1,No,4,OH,376-5375,Male,43,No,No,No,0,No,Month-to-Month,Direct Debit,39,163,,
8368-ZEWA,No,56,225,722.2,0,0,No,no,0,0,8,Yes,0,WA,346-5287,Male,59,No,No,No,0,No,Month-to-Month,Credit Card,24,1349,,
7295-LQTE,No,24,168,379,0,0,No,no,0,0,6,Yes,0,WV,413-6769,Male,36,No,No,No,0,No,Two Year,Credit Card,38,910,,
4009-PKQF,No,41,135,450.8,0,0,No,no,0,0,13,Yes,0,RI,370-5042,Female,28,Yes,No,No,0,Yes,One Year,Credit Card,36,1492,,
7595-RFTU,No,5,34,78,0,0,No,no,0,0,3,Yes,0,KS,397-9486,Male,83,No,Yes,No,0,No,Two Year,Credit Card,34,176,,
9928-YEQI,No,27,66,217.5,0,0,No,no,0,0,5,No,19,NV,364-3286,Male,25,Yes,No,No,0,Yes,One Year,Credit Card,22,591,,
9103-OPXT,No,1,5,12,0,0,No,no,0,0,5,Yes,0,NE,420-8897,Female,54,No,No,No,0,No,Month-to-Month,Direct Debit,58,58,,
0080-FUPZ,No,71,209,427.8,0,0,No,no,0,0,6,Yes,0,FL,378-9506,Female,53,No,No,No,0,No,Two Year,Credit Card,17,1219,,
7224-UTSC,No,72,349,864.2,0,0,No,no,0,0,5,Yes,0,WY,399-6259,Female,79,No,Yes,No,0,Yes,Two Year,Credit Card,43,3072,,
1931-XFAM,No,41,71,203.9,0,0,No,no,0,0,0,No,0,CO,401-6392,Male,47,No,No,No,0,No,One Year,Direct Debit,14,553,,
4988-JDJT,No,66,350,730.1,0,0,No,no,0,0,7,Yes,0,WI,379-9859,Female,70,No,Yes,No,0,No,Two Year,Direct Debit,48,3211,,
9435-KACC,No,69,297,618.6,0,0,No,no,0,0,2,No,27,RI,368-5612,Female,55,No,No,No,0,Yes,Two Year,Direct Debit,48,3303,,
3027-IAZO,No,42,120,295.8,0,0,No,no,0,0,0,No,0,CO,406-5710,Female,47,No,No,No,0,No,Two Year,Credit Card,12,502,,
3148-KXLB,No,12,21,47.1,0,0,No,no,0,0,2,Yes,0,FL,343-3340,Female,37,No,No,No,0,No,Month-to-Month,Credit Card,24,286,,
3802-NWJG,No,15,49,120.4,0,0,No,no,0,0,0,No,0,VT,377-8267,Female,62,No,No,No,0,No,One Year,Credit Card,12,175,,
5292-MHAW,No,10,46,102.7,0,0,No,no,0,0,4,Yes,0,OH,382-2453,Male,34,No,No,No,0,Yes,Month-to-Month,Direct Debit,32,331,,
0429-YBDF,No,68,615,945.1,0,0,No,no,0,0,0,No,0,NH,333-7449,Female,50,No,No,No,0,No,One Year,Direct Debit,8,521,,
4288-ZNZC,No,72,385,864.6,576,640.8,Yes,yes,0,0,5,No,59,RI,366-4287,Male,67,No,Yes,No,0,Yes,Two Year,Direct Debit,47,3367,,
6693-PCSP,No,72,471,1158.1,0,0,No,no,0,0,6,Yes,0,FL,415-2285,Male,78,No,Yes,No,0,Yes,Two Year,Direct Debit,55,3982,,
4053-JOBO,No,15,85,230.9,0,0,No,no,0,0,24,Yes,0,WY,344-4022,Female,28,Yes,No,No,0,Yes,One Year,Credit Card,25,380,,
2602-NOUJ,No,60,119,361,0,0,No,no,0,0,6,Yes,0,FL,415-6601,Female,31,No,No,No,0,Yes,One Year,Credit Card,48,2900,,
2953-FTBF,No,57,83,229.2,171,410.4,Yes,yes,0,0,5,Yes,0,TN,351-7309,Male,61,No,No,No,0,Yes,One Year,Credit Card,30,1738,,
4603-VWTU,No,8,12,31,0,0,No,no,0,0,0,No,0,NC,363-7802,Female,30,No,No,No,0,No,Two Year,Credit Card,9,73,,
0177-XKAA,No,50,155,545,0,0,No,no,0,0,21,No,21,IA,378-9478,Female,21,Yes,No,No,0,No,Month-to-Month,Credit Card,34,1688,,
6552-YPRJ,No,67,211,536.7,0,0,No,no,0,0,6,Yes,0,GA,394-6382,Male,49,No,No,No,0,Yes,Two Year,Direct Debit,70,4692,,
7322-ZMXN,No,52,284,734.7,0,0,No,no,0,0,2,Yes,0,UT,370-2451,Male,84,No,Yes,No,0,Yes,One Year,Direct Debit,50,2637,,
0141-QCKJ,No,71,264,643.4,0,0,No,no,0,0,9,Yes,0,MS,401-6982,Female,25,Yes,No,No,0,Yes,Two Year,Credit Card,62,4397,,
2900-FEOU,No,40,70,160.6,0,0,No,no,0,0,0,No,0,AR,329-8115,Female,45,No,No,No,0,No,Two Year,Direct Debit,12,481,,
4033-UJEG,No,40,114,401.3,0,0,No,no,0,0,8,Yes,0,ME,415-6127,Female,69,No,Yes,No,0,No,Two Year,Direct Debit,40,1601,,
7389-EARN,No,29,63,116.5,0,0,No,no,0,0,0,No,0,CT,419-6564,Male,32,No,No,No,0,No,One Year,Credit Card,13,367,,
8169-PXWT,No,43,93,345.3,0,0,No,no,0,0,3,Yes,0,VT,361-5936,Female,80,No,Yes,No,0,Yes,Two Year,Direct Debit,69,2969,,
7156-PUPV,No,7,25,98.9,0,0,No,no,0,0,5,Yes,0,TN,356-1582,Female,66,No,Yes,No,0,No,Two Year,Direct Debit,28,197,,
3510-ESKS,No,71,188,499.2,0,0,No,no,0,0,0,No,0,OR,375-4900,Male,70,No,Yes,No,0,No,Two Year,Credit Card,12,858,,
9677-PGXV,No,9,48,117.9,0,0,No,no,0,0,8,Yes,0,MS,420-8953,Female,71,No,Yes,No,0,No,Two Year,Credit Card,48,435,,
5218-NTZB,No,9,47,117.4,0,0,No,no,0,0,2,Yes,0,NM,372-8925,Male,75,No,Yes,No,0,Yes,Two Year,Credit Card,30,270,,
0864-AJYE,No,5,16,44.4,0,0,No,no,0,0,8,No,4,NE,361-6814,Female,40,No,No,No,0,No,Month-to-Month,Credit Card,30,148,,
3506-VZGX,No,54,106,217.5,0,0,No,no,0,0,25,Yes,0,VA,357-7064,Female,29,Yes,No,No,0,Yes,Two Year,Credit Card,39,2101,,
1710-OSST,No,72,152,501,216,655.2,Yes,yes,0,0,10,Yes,0,NJ,347-5354,Male,55,No,No,No,0,Yes,Two Year,Direct Debit,39,2773,,
2135-DKPQ,No,1,4,13,0,0,No,no,0,0,8,Yes,0,KY,384-6372,Male,78,No,Yes,No,0,No,Two Year,Direct Debit,16,16,,
8061-WGFW,No,47,212,662.8,0,0,No,no,0,0,1,Yes,0,MN,327-8732,Female,62,No,No,No,0,No,Two Year,Credit Card,28,1334,,
7088-JFAS,No,8,23,57.7,0,0,No,no,0,0,1,No,0,PA,396-1800,Female,52,No,No,No,0,No,Month-to-Month,Direct Debit,41,334,,
3233-ASSV,No,72,290,794.4,0,0,No,no,0,0,2,Yes,0,WV,349-4979,Male,63,No,No,No,0,Yes,Two Year,Credit Card,59,4281,,
7104-IKYI,No,67,431,867.5,603,737,Yes,no,147.4,0,6,Yes,0,OK,418-4658,Male,39,No,No,No,0,No,One Year,Credit Card,35,2355,,
4946-KKMY,No,3,11,28.6,15,18,Yes,no,4.5,0,7,Yes,0,DE,416-6628,Female,51,No,No,No,0,No,Month-to-Month,Direct Debit,39,113,,
5109-GIJD,No,9,43,135.7,27,98.1,Yes,no,24.5,0,8,Yes,0,MI,349-5617,Female,40,No,No,No,0,No,One Year,Credit Card,36,327,,
0616-KAYO,No,58,274,867.3,232,516.2,Yes,yes,0,0,5,No,29,UT,413-6346,Male,37,No,No,No,0,No,Two Year,Credit Card,55,3169,,
2313-HTBV,No,70,387,1051.4,140,945,Yes,no,315,0,4,Yes,0,IL,395-9270,Male,35,No,No,No,0,Yes,Two Year,Direct Debit,37,2627,,
5438-ZPWP,No,20,60,219.9,60,184,Yes,no,92,0,0,No,0,NM,332-5964,Male,28,Yes,No,No,0,No,One Year,Credit Card,12,240,,
8440-ZQEC,No,72,350,1004.2,288,835.2,Yes,no,167,0,4,Yes,0,VA,387-5411,Female,60,No,No,No,0,Yes,Two Year,Direct Debit,46,3287,,
0114-WIND,No,36,50,144.9,144,252,Yes,no,126,0,10,Yes,0,MT,378-7872,Male,65,No,Yes,No,0,No,One Year,Direct Debit,35,1253,,
4932-TJTF,No,4,23,45.9,16,51.6,Yes,yes,0,0,0,No,0,CT,389-6037,Male,28,Yes,No,No,0,No,Month-to-Month,Credit Card,8,29,,
0133-UCLG,No,63,314,688.7,252,737.1,Yes,no,245.7,0,7,Yes,0,ND,338-4307,Male,38,No,No,No,0,Yes,Two Year,Credit Card,36,2243,,
9153-ZFIC,No,65,179,847.6,130,1007.5,Yes,no,335.8,0,5,Yes,0,AR,339-3636,Female,74,No,Yes,No,0,Yes,Two Year,Direct Debit,58,3803,,
6457-GCHG,No,71,155,356.8,142,994,Yes,no,198.8,0,27,Yes,0,AZ,360-1406,Female,21,Yes,No,No,0,Yes,One Year,Credit Card,43,3080,,
3729-JJHE,No,24,64,168.8,24,225.6,Yes,no,56.4,0,1,Yes,0,NY,356-5475,Female,72,No,Yes,No,0,Yes,Two Year,Credit Card,35,834,,
5577-MSNZ,No,34,116,270.7,204,285.6,Yes,no,95.2,0,2,Yes,0,KY,363-9969,Female,67,No,Yes,No,0,Yes,Two Year,Direct Debit,65,2192,,
7731-PXEK,No,58,439,866.3,116,516.2,Yes,no,129.1,0,2,Yes,0,AL,350-4367,Female,50,No,No,No,0,No,One Year,Direct Debit,39,2255,,
3459-YSNV,No,27,117,355.8,54,194.4,Yes,no,38.9,0,0,No,0,IN,368-9751,Female,60,No,No,No,0,No,One Year,Credit Card,12,325,,
1292-NDAR,No,46,219,503.2,184,483,Yes,no,96.6,0,6,No,26,FL,380-6413,Female,48,No,No,No,0,Yes,One Year,Credit Card,32,1476,,
7263-ARLA,No,16,48,114.5,64,160,Yes,no,53.3,0,2,Yes,0,AL,404-8765,Male,67,No,Yes,No,0,No,Two Year,Credit Card,53,873,,
6537-MOAT,No,5,20,49.2,10,50,Yes,yes,0,0,17,Yes,0,MN,371-6284,Male,26,Yes,No,No,0,Yes,Month-to-Month,Credit Card,23,115,,
8917-NZLN,No,68,394,1092.2,476,482.8,Yes,no,241.4,0,11,Yes,0,LA,367-9257,Female,45,No,No,No,0,Yes,Two Year,Direct Debit,65,4468,,
6245-LARS,No,30,69,150.9,60,306,Yes,no,61.2,0,15,No,24,MI,342-8348,Female,24,Yes,No,No,0,No,Month-to-Month,Direct Debit,59,1771,,
3420-OZOT,No,3,14,36.7,6,41.4,Yes,yes,0,0,4,Yes,0,TN,410-7611,Female,59,No,No,No,0,No,Month-to-Month,Paper Check,28,80,,
2067-XRSL,Yes,17,27,69.8,136,139.4,Yes,no,69.7,0,12,Yes,0,CA,341-3270,Female,80,No,Yes,No,0,Yes,Two Year,Credit Card,17,304,,
8916-UNZL,No,8,43,100.3,72,108,Yes,yes,0,0,0,No,0,IL,340-6908,Male,42,No,No,No,0,No,One Year,Paper Check,11,90,,
1336-ZYEL,No,5,35,45.5,20,43.5,Yes,no,14.5,0,28,Yes,0,PA,422-5264,Female,32,No,No,No,0,No,Month-to-Month,Direct Debit,50,254,,
8244-BHBT,No,49,71,196.3,196,166.6,Yes,no,55.5,0,5,Yes,0,TX,422-1799,Female,36,No,No,No,0,Yes,Two Year,Direct Debit,36,1773,,
4591-KGHW,No,9,39,128.6,36,115.2,Yes,no,28.8,0,0,No,0,VA,404-2877,Male,30,No,No,No,0,No,Month-to-Month,Direct Debit,8,68,,
1292-RCDA,No,3,8,25.3,12,35.1,Yes,yes,0,0,9,Yes,0,MO,417-7913,Male,58,No,No,No,0,No,Month-to-Month,Direct Debit,50,158,,
9927-XUQV,No,46,151,502.6,138,266.8,Yes,no,53.4,0,3,Yes,0,FL,358-2490,Male,39,No,No,No,0,No,Month-to-Month,Credit Card,30,1362,,
4150-XBGD,No,67,291,809.2,134,676.7,Yes,no,225.6,0,29,Yes,0,WI,349-3112,Female,23,Yes,No,No,0,Yes,One Year,Paper Check,43,2925,,
4152-HCYK,No,58,330,578.7,464,846.8,Yes,no,169.4,0,0,No,0,KY,414-5422,Female,58,No,No,No,0,No,One Year,Direct Debit,12,667,,
9231-PUOS,No,34,99,302.8,136,445.4,Yes,no,89.1,0,11,Yes,0,MD,386-3766,Male,52,No,No,No,0,Yes,Month-to-Month,Direct Debit,47,1574,,
2891-JRJM,No,1,5,14,3,13.3,Yes,no,2.7,0,7,No,5,VT,408-4911,Male,40,No,No,No,0,No,Month-to-Month,Direct Debit,25,25,,
5066-NVKJ,No,14,31,114.7,56,191.8,Yes,no,95.9,0,3,Yes,0,CT,387-4064,Male,36,No,No,No,0,Yes,Month-to-Month,Direct Debit,32,462,,
7149-AMGV,No,19,69,185.7,95,218.5,Yes,no,72.8,0,5,Yes,0,VA,380-5667,Male,80,No,Yes,No,0,Yes,Two Year,Direct Debit,36,667,,
9137-GKMA,No,73,268,728.1,511,554.8,Yes,no,138.7,0,1,Yes,0,WY,359-9992,Female,42,No,No,No,0,Yes,Two Year,Credit Card,62,4489,,
1793-KIQI,No,66,207,395.9,396,594,Yes,no,118.8,0,7,Yes,0,NY,391-1737,Male,41,No,No,No,0,Yes,Two Year,Credit Card,45,2968,,
2228-SYVE,No,69,272,624.2,276,683.1,Yes,no,341.6,0,10,Yes,0,NC,404-2871,Male,29,Yes,No,No,0,Yes,Two Year,Direct Debit,39,2727,,
4419-DXOY,No,1,4,11,3,18.2,Yes,no,3.6,0,0,No,0,IL,420-6121,Female,33,No,No,No,0,No,Month-to-Month,Direct Debit,13,13,,
2591-AYDV,No,3,16,39.1,15,25.2,Yes,yes,0,0,0,No,0,WY,348-9938,Male,31,No,No,No,0,No,Month-to-Month,Credit Card,9,23,,
7564-DUYZ,No,72,218,504.4,288,748.8,Yes,no,374.4,0,4,Yes,0,OR,394-3023,Female,71,No,Yes,No,0,Yes,Two Year,Direct Debit,45,3218,,
8001-HMPR,No,12,59,190.7,36,69.6,Yes,no,34.8,0,20,Yes,0,NV,352-5466,Male,29,Yes,No,No,0,No,One Year,Direct Debit,23,276,,
3852-MXTL,No,12,33,93,60,91.2,Yes,no,18.2,0,0,No,0,WV,357-2748,Male,24,Yes,No,No,0,No,One Year,Paper Check,8,92,,
8242-FLFQ,No,27,274,438.6,216,294.3,Yes,no,147.2,0,14,Yes,0,VA,386-7976,Female,46,No,No,No,0,No,One Year,Credit Card,22,613,,
7803-OPVZ,No,48,84,240,144,307.2,Yes,yes,0,0,7,Yes,0,CT,361-1900,Male,63,No,No,No,0,Yes,Two Year,Credit Card,52,2496,,
3281-NVWA,No,5,9,20.9,30,45.5,Yes,no,9.1,0,8,Yes,0,MI,378-6276,Male,37,No,No,No,0,Yes,Month-to-Month,Direct Debit,39,203,,
0527-WYXI,No,1,3,7,5,8.9,Yes,no,4.5,0,7,No,4,SC,343-2592,Female,61,No,No,No,0,No,Month-to-Month,Direct Debit,35,35,,
0538-RIUV,No,8,41,113.2,40,97.6,Yes,no,48.8,0,0,No,0,NY,397-3943,Female,20,Yes,No,No,0,No,One Year,Direct Debit,13,106,,
8963-RTYE,No,7,33,88.4,42,75.6,Yes,no,18.9,0,11,Yes,0,MT,347-3821,Male,41,No,No,No,0,No,Month-to-Month,Direct Debit,23,172,,
2815-LILY,No,20,81,196.4,140,220,Yes,no,110,0,5,Yes,0,WY,400-8069,Male,37,No,No,No,0,Yes,Month-to-Month,Credit Card,35,682,,
9004-ZRTZ,No,70,186,421.4,350,784,Yes,no,392,0,5,Yes,0,IN,345-5089,Male,47,No,No,No,0,No,One Year,Credit Card,29,2023,,
7305-NNKA,No,31,80,250.1,62,443.3,Yes,no,110.8,0,11,Yes,0,CO,410-4613,Female,65,No,Yes,No,0,Yes,One Year,Direct Debit,51,1592,,
3110-MOTS,No,38,83,189,0,0,No,yes,0,0,14,No,42,WY,356-4706,Female,79,No,Yes,No,0,No,One Year,Credit Card,37,1387,,
6951-CVUY,No,12,44,99,60,134.4,Yes,no,67.2,0,41,Yes,0,SD,392-2459,Female,26,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,28,350,,
1575-VAUH,No,71,582,1140.8,497,923,Yes,no,307.7,0,1,Yes,0,WV,332-5582,Female,54,No,No,No,0,Yes,One Year,Direct Debit,52,3718,,
6605-XLCY,No,42,228,422.5,252,457.8,Yes,no,152.6,0,4,Yes,0,CO,371-4788,Female,44,No,No,No,0,No,Month-to-Month,Direct Debit,46,1942,,
5825-JAGI,No,25,135,326.9,175,160,Yes,yes,0,0,0,No,0,IL,342-2013,Female,21,Yes,No,No,0,No,One Year,Direct Debit,11,277,,
9130-SFZQ,No,27,141,345.8,135,321.3,Yes,no,160.7,0,37,No,40,IA,335-8427,Male,25,Yes,No,No,0,Yes,One Year,Direct Debit,49,1291,,
6255-VETE,No,11,30,65.4,44,102.3,Yes,no,20.5,0,7,Yes,0,GA,409-6753,Male,51,No,No,No,0,No,Month-to-Month,Direct Debit,14,147,,
